interval_start_datetime,actual_call_volume,predicted_call_volume,avg_handle_time_sec,traffic_intensity_erlangs,base_required_agents,shrinkage_adjusted_agents,expected_occupancy,service_level_probability,target_service_level,sla_target_sec,max_occupancy,shrinkage_rate
2026-01-25T10:30:00,,207.0021,522.91,60.1347,71,102,0.8470,0.9216,0.8000,20,0.8500,0.3000
2026-01-25T11:00:00,,204.8024,522.80,59.4843,70,100,0.8498,0.9147,0.8000,20,0.8500,0.3000
2026-01-25T11:30:00,,204.8024,523.23,59.5328,71,102,0.8385,0.9347,0.8000,20,0.8500,0.3000
2026-01-25T12:00:00,,201.1226,522.59,58.3912,69,99,0.8462,0.9188,0.8000,20,0.8500,0.3000
2026-01-25T12:30:00,,201.7550,525.07,58.8534,70,100,0.8408,0.9294,0.8000,20,0.8500,0.3000
2026-01-25T13:00:00,,197.3669,524.91,57.5557,68,98,0.8464,0.9163,0.8000,20,0.8500,0.3000
2026-01-25T13:30:00,,197.6332,525.27,57.6721,68,98,0.8481,0.9132,0.8000,20,0.8500,0.3000
2026-01-25T14:00:00,,197.6332,523.02,57.4255,68,98,0.8445,0.9196,0.8000,20,0.8500,0.3000
2026-01-25T14:30:00,,200.5164,525.01,58.4850,69,99,0.8476,0.9163,0.8000,20,0.8500,0.3000
2026-01-25T15:00:00,,199.2779,526.36,58.2730,69,99,0.8445,0.9214,0.8000,20,0.8500,0.3000
2026-01-25T15:30:00,,194.4288,528.03,57.0355,68,98,0.8388,0.9285,0.8000,20,0.8500,0.3000
2026-01-25T16:00:00,,197.4093,528.15,57.9236,69,99,0.8395,0.9293,0.8000,20,0.8500,0.3000
2026-01-25T16:30:00,,193.2586,529.49,56.8489,67,96,0.8485,0.9101,0.8000,20,0.8500,0.3000
2026-01-25T17:00:00,,193.6269,528.40,56.8405,67,96,0.8484,0.9104,0.8000,20,0.8500,0.3000
2026-01-25T17:30:00,,193.7801,528.35,56.8802,67,96,0.8490,0.9093,0.8000,20,0.8500,0.3000
2026-01-25T18:00:00,,192.9549,528.94,56.7010,67,96,0.8463,0.9141,0.8000,20,0.8500,0.3000
2026-01-25T18:30:00,,191.3301,534.07,56.7688,67,96,0.8473,0.9120,0.8000,20,0.8500,0.3000
2026-01-25T19:00:00,,191.3279,535.61,56.9318,67,96,0.8497,0.9074,0.8000,20,0.8500,0.3000
2026-01-25T19:30:00,,191.4059,537.12,57.1152,68,98,0.8399,0.9262,0.8000,20,0.8500,0.3000
2026-01-25T20:00:00,,191.2253,539.89,57.3560,68,98,0.8435,0.9203,0.8000,20,0.8500,0.3000
2026-01-25T20:30:00,,191.4778,539.97,57.4399,68,98,0.8447,0.9183,0.8000,20,0.8500,0.3000
2026-01-25T21:00:00,,197.5253,541.37,59.4081,70,100,0.8487,0.9155,0.8000,20,0.8500,0.3000
2026-01-25T21:30:00,,193.7683,542.55,58.4045,69,99,0.8464,0.9172,0.8000,20,0.8500,0.3000
2026-01-25T22:00:00,,204.4461,549.45,62.4073,74,106,0.8433,0.9314,0.8000,20,0.8500,0.3000
2026-01-25T22:30:00,,203.5125,552.68,62.4877,74,106,0.8444,0.9296,0.8000,20,0.8500,0.3000
2026-01-25T23:00:00,,193.5993,554.53,59.6422,71,102,0.8400,0.9308,0.8000,20,0.8500,0.3000
2026-01-25T23:30:00,,185.7760,557.29,57.5169,68,98,0.8458,0.9153,0.8000,20,0.8500,0.3000
2026-01-26T00:00:00,,150.6492,558.00,46.7016,55,79,0.8491,0.8745,0.8000,20,0.8500,0.3000
2026-01-26T00:30:00,,115.9171,558.54,35.9690,43,62,0.8365,0.8567,0.8000,20,0.8500,0.3000
2026-01-26T01:00:00,,91.1031,560.14,28.3502,34,49,0.8338,0.8162,0.8000,20,0.8500,0.3000
2026-01-26T01:30:00,,77.7369,559.95,24.1827,30,43,0.8061,0.8494,0.8000,20,0.8500,0.3000
2026-01-26T02:00:00,,65.6091,560.59,20.4334,26,38,0.7859,0.8582,0.8000,20,0.8500,0.3000
2026-01-26T02:30:00,,57.1178,558.79,17.7316,23,33,0.7709,0.8599,0.8000,20,0.8500,0.3000
2026-01-26T03:00:00,,54.0106,557.34,16.7235,22,32,0.7602,0.8684,0.8000,20,0.8500,0.3000
2026-01-26T03:30:00,,53.1606,554.64,16.3806,21,31,0.7800,0.8272,0.8000,20,0.8500,0.3000
2026-01-26T04:00:00,,55.7191,552.22,17.0939,22,32,0.7770,0.8419,0.8000,20,0.8500,0.3000
2026-01-26T04:30:00,,55.7191,550.21,17.0318,22,32,0.7742,0.8467,0.8000,20,0.8500,0.3000
2026-01-26T05:00:00,,56.3440,541.65,16.9549,22,32,0.7707,0.8529,0.8000,20,0.8500,0.3000
2026-01-26T05:30:00,,60.4368,536.68,18.0197,23,33,0.7835,0.8402,0.8000,20,0.8500,0.3000
2026-01-26T06:00:00,,86.5094,528.98,25.4230,31,45,0.8201,0.8298,0.8000,20,0.8500,0.3000
2026-01-26T06:30:00,,113.0331,523.64,32.8826,39,56,0.8431,0.8249,0.8000,20,0.8500,0.3000
2026-01-26T07:00:00,,172.2337,519.57,49.7149,59,85,0.8426,0.9019,0.8000,20,0.8500,0.3000
2026-01-26T07:30:00,,193.1216,520.58,55.8530,66,95,0.8463,0.9124,0.8000,20,0.8500,0.3000
2026-01-26T08:00:00,,242.6137,511.52,68.9448,82,118,0.8408,0.9491,0.8000,20,0.8500,0.3000
2026-01-26T08:30:00,,263.7318,514.51,75.3842,89,128,0.8470,0.9500,0.8000,20,0.8500,0.3000
2026-01-26T09:00:00,,273.0613,518.18,78.6079,93,133,0.8452,0.9565,0.8000,20,0.8500,0.3000
2026-01-26T09:30:00,,297.4417,520.05,85.9355,102,146,0.8425,0.9676,0.8000,20,0.8500,0.3000
2026-01-26T10:00:00,,297.4417,521.81,86.2270,102,146,0.8454,0.9647,0.8000,20,0.8500,0.3000
2026-01-26T10:30:00,,297.4417,522.91,86.4077,102,146,0.8471,0.9628,0.8000,20,0.8500,0.3000
2026-01-26T11:00:00,,291.4155,522.80,84.6408,100,143,0.8464,0.9618,0.8000,20,0.8500,0.3000
2026-01-26T11:30:00,,291.4155,523.23,84.7099,100,143,0.8471,0.9611,0.8000,20,0.8500,0.3000
2026-01-26T12:00:00,,272.0282,522.59,78.9769,93,133,0.8492,0.9515,0.8000,20,0.8500,0.3000
2026-01-26T12:30:00,,268.9682,525.07,78.4599,93,133,0.8437,0.9580,0.8000,20,0.8500,0.3000
2026-01-26T13:00:00,,268.9682,524.91,78.4359,93,133,0.8434,0.9583,0.8000,20,0.8500,0.3000
2026-01-26T13:30:00,,268.9682,525.27,78.4887,93,133,0.8440,0.9576,0.8000,20,0.8500,0.3000
2026-01-26T14:00:00,,268.9682,523.02,78.1531,92,132,0.8495,0.9499,0.8000,20,0.8500,0.3000
2026-01-26T14:30:00,,269.2207,525.01,78.5241,93,133,0.8443,0.9572,0.8000,20,0.8500,0.3000
2026-01-26T15:00:00,,266.1617,526.36,77.8312,92,132,0.8460,0.9541,0.8000,20,0.8500,0.3000
2026-01-26T15:30:00,,255.3079,528.03,74.8943,89,128,0.8415,0.9560,0.8000,20,0.8500,0.3000
2026-01-26T16:00:00,,249.2600,528.15,73.1376,87,125,0.8407,0.9547,0.8000,20,0.8500,0.3000
2026-01-26T16:30:00,,229.4575,529.49,67.4971,80,115,0.8437,0.9416,0.8000,20,0.8500,0.3000
2026-01-26T17:00:00,,220.4832,528.40,64.7243,77,110,0.8406,0.9414,0.8000,20,0.8500,0.3000
2026-01-26T17:30:00,,219.9078,528.35,64.5495,76,109,0.8493,0.9267,0.8000,20,0.8500,0.3000
2026-01-26T18:00:00,,214.5018,528.94,63.0327,75,108,0.8404,0.9384,0.8000,20,0.8500,0.3000
2026-01-26T18:30:00,,196.1914,534.07,58.2112,69,99,0.8436,0.9224,0.8000,20,0.8500,0.3000
2026-01-26T19:00:00,,204.3139,535.61,60.7959,72,103,0.8444,0.9270,0.8000,20,0.8500,0.3000
2026-01-26T19:30:00,,203.9654,537.12,60.8629,72,103,0.8453,0.9254,0.8000,20,0.8500,0.3000
2026-01-26T20:00:00,,200.5866,539.89,60.1638,71,102,0.8474,0.9199,0.8000,20,0.8500,0.3000
2026-01-26T20:30:00,,200.0344,539.97,60.0067,71,102,0.8452,0.9236,0.8000,20,0.8500,0.3000
2026-01-26T21:00:00,,200.5866,541.37,60.3288,71,102,0.8497,0.9158,0.8000,20,0.8500,0.3000
2026-01-26T21:30:00,,200.5866,542.55,60.4596,72,103,0.8397,0.9337,0.8000,20,0.8500,0.3000
2026-01-26T22:00:00,,200.5866,549.45,61.2292,73,105,0.8388,0.9364,0.8000,20,0.8500,0.3000
2026-01-26T22:30:00,,197.9687,552.68,60.7855,72,103,0.8442,0.9262,0.8000,20,0.8500,0.3000
2026-01-26T23:00:00,,180.1727,554.53,55.5059,66,95,0.8410,0.9194,0.8000,20,0.8500,0.3000
2026-01-26T23:30:00,,161.6219,557.29,50.0387,59,85,0.8481,0.8888,0.8000,20,0.8500,0.3000
2026-01-27T00:00:00,,160.0686,558.00,49.6217,59,85,0.8410,0.9023,0.8000,20,0.8500,0.3000
2026-01-27T00:30:00,,115.4556,558.54,35.8258,43,62,0.8332,0.8637,0.8000,20,0.8500,0.3000
2026-01-27T01:00:00,,90.6416,560.14,28.2066,34,49,0.8296,0.8258,0.8000,20,0.8500,0.3000
2026-01-27T01:30:00,,77.2754,559.95,24.0391,30,43,0.8013,0.8582,0.8000,20,0.8500,0.3000
2026-01-27T02:00:00,,63.0095,560.59,19.6237,25,36,0.7849,0.8525,0.8000,20,0.8500,0.3000
2026-01-27T02:30:00,,54.7958,558.79,17.0108,22,32,0.7732,0.8479,0.8000,20,0.8500,0.3000
2026-01-27T03:00:00,,54.5303,557.34,16.8844,22,32,0.7675,0.8572,0.8000,20,0.8500,0.3000
2026-01-27T03:30:00,,50.7850,554.64,15.6486,20,29,0.7824,0.8129,0.8000,20,0.8500,0.3000
2026-01-27T04:00:00,,50.7850,552.22,15.5802,20,29,0.7790,0.8193,0.8000,20,0.8500,0.3000
2026-01-27T04:30:00,,52.9824,550.21,16.1953,21,31,0.7712,0.8426,0.8000,20,0.8500,0.3000
2026-01-27T05:00:00,,56.1658,541.65,16.9012,22,32,0.7682,0.8568,0.8000,20,0.8500,0.3000
2026-01-27T05:30:00,,68.2440,536.68,20.3475,26,38,0.7826,0.8649,0.8000,20,0.8500,0.3000
2026-01-27T06:00:00,,96.7748,528.98,28.4398,34,49,0.8365,0.8122,0.8000,20,0.8500,0.3000
2026-01-27T06:30:00,,160.7756,523.64,46.7715,56,80,0.8352,0.9067,0.8000,20,0.8500,0.3000
2026-01-27T07:00:00,,179.9332,519.57,51.9373,62,89,0.8377,0.9179,0.8000,20,0.8500,0.3000
2026-01-27T07:30:00,,225.5324,520.58,65.2266,77,110,0.8471,0.9324,0.8000,20,0.8500,0.3000
2026-01-27T08:00:00,,259.7940,511.52,73.8271,87,125,0.8486,0.9456,0.8000,20,0.8500,0.3000
2026-01-27T08:30:00,,287.6483,514.51,82.2204,97,139,0.8476,0.9580,0.8000,20,0.8500,0.3000
2026-01-27T09:00:00,,305.9805,518.18,88.0846,104,149,0.8470,0.9649,0.8000,20,0.8500,0.3000
2026-01-27T09:30:00,,313.1401,520.05,90.4710,107,153,0.8455,0.9686,0.8000,20,0.8500,0.3000
2026-01-27T10:00:00,,313.1401,521.81,90.7778,107,153,0.8484,0.9657,0.8000,20,0.8500,0.3000
2026-01-27T10:30:00,,313.1401,522.91,90.9681,108,155,0.8423,0.9721,0.8000,20,0.8500,0.3000
2026-01-27T11:00:00,,312.5427,522.80,90.7771,107,153,0.8484,0.9657,0.8000,20,0.8500,0.3000
2026-01-27T11:30:00,,312.5427,523.23,90.8513,107,153,0.8491,0.9650,0.8000,20,0.8500,0.3000
2026-01-27T12:00:00,,301.1771,522.59,87.4396,103,148,0.8489,0.9618,0.8000,20,0.8500,0.3000
2026-01-27T12:30:00,,293.5637,525.07,85.6346,101,145,0.8479,0.9611,0.8000,20,0.8500,0.3000
2026-01-27T13:00:00,,293.5637,524.91,85.6084,101,145,0.8476,0.9614,0.8000,20,0.8500,0.3000
2026-01-27T13:30:00,,293.5637,525.27,85.6660,101,145,0.8482,0.9607,0.8000,20,0.8500,0.3000
2026-01-27T14:00:00,,293.5637,523.02,85.2997,101,145,0.8446,0.9646,0.8000,20,0.8500,0.3000
2026-01-27T14:30:00,,283.0203,525.01,82.5490,98,140,0.8423,0.9642,0.8000,20,0.8500,0.3000
2026-01-27T15:00:00,,276.3834,526.36,80.8202,96,138,0.8419,0.9628,0.8000,20,0.8500,0.3000
2026-01-27T15:30:00,,267.0524,528.03,78.3396,93,133,0.8424,0.9593,0.8000,20,0.8500,0.3000
2026-01-27T16:00:00,,252.7573,528.15,74.1638,88,126,0.8428,0.9534,0.8000,20,0.8500,0.3000
2026-01-27T16:30:00,,240.4205,529.49,70.7220,84,121,0.8419,0.9494,0.8000,20,0.8500,0.3000
2026-01-27T17:00:00,,224.2132,528.40,65.8193,78,112,0.8438,0.9384,0.8000,20,0.8500,0.3000
2026-01-27T17:30:00,,223.3287,528.35,65.5536,78,112,0.8404,0.9431,0.8000,20,0.8500,0.3000
2026-01-27T18:00:00,,215.8012,528.94,63.4146,75,108,0.8455,0.9310,0.8000,20,0.8500,0.3000
2026-01-27T18:30:00,,200.6841,534.07,59.5442,71,102,0.8387,0.9339,0.8000,20,0.8500,0.3000
2026-01-27T19:00:00,,199.8866,535.61,59.4786,70,100,0.8497,0.9141,0.8000,20,0.8500,0.3000
2026-01-27T19:30:00,,199.9646,537.12,59.6691,71,102,0.8404,0.9311,0.8000,20,0.8500,0.3000
2026-01-27T20:00:00,,196.0939,539.89,58.8163,70,100,0.8402,0.9294,0.8000,20,0.8500,0.3000
2026-01-27T20:30:00,,196.0939,539.97,58.8246,70,100,0.8404,0.9292,0.8000,20,0.8500,0.3000
2026-01-27T21:00:00,,196.0939,541.37,58.9776,70,100,0.8425,0.9258,0.8000,20,0.8500,0.3000
2026-01-27T21:30:00,,196.0939,542.55,59.1054,70,100,0.8444,0.9228,0.8000,20,0.8500,0.3000
2026-01-27T22:00:00,,196.0939,549.45,59.8578,71,102,0.8431,0.9264,0.8000,20,0.8500,0.3000
2026-01-27T22:30:00,,194.0282,552.68,59.5756,71,102,0.8391,0.9323,0.8000,20,0.8500,0.3000
2026-01-27T23:00:00,,180.1727,554.53,55.5059,66,95,0.8410,0.9194,0.8000,20,0.8500,0.3000
2026-01-27T23:30:00,,161.6219,557.29,50.0387,59,85,0.8481,0.8888,0.8000,20,0.8500,0.3000
2026-01-28T00:00:00,,160.1198,558.00,49.6376,59,85,0.8413,0.9018,0.8000,20,0.8500,0.3000
2026-01-28T00:30:00,,119.1014,558.54,36.9571,44,63,0.8399,0.8536,0.8000,20,0.8500,0.3000
2026-01-28T01:00:00,,87.4100,560.14,27.2009,33,48,0.8243,0.8315,0.8000,20,0.8500,0.3000
2026-01-28T01:30:00,,74.8474,559.95,23.2838,29,42,0.8029,0.8489,0.8000,20,0.8500,0.3000
2026-01-28T02:00:00,,60.7549,560.59,18.9216,24,35,0.7884,0.8386,0.8000,20,0.8500,0.3000
2026-01-28T02:30:00,,54.1489,558.79,16.8100,22,32,0.7641,0.8624,0.8000,20,0.8500,0.3000
2026-01-28T03:00:00,,53.8835,557.34,16.6842,22,32,0.7584,0.8710,0.8000,20,0.8500,0.3000
2026-01-28T03:30:00,,53.0336,554.64,16.3415,21,31,0.7782,0.8305,0.8000,20,0.8500,0.3000
2026-01-28T04:00:00,,53.0336,552.22,16.2700,21,31,0.7748,0.8365,0.8000,20,0.8500,0.3000
2026-01-28T04:30:00,,53.0336,550.21,16.2109,21,31,0.7719,0.8414,0.8000,20,0.8500,0.3000
2026-01-28T05:00:00,,56.2170,541.65,16.9167,22,32,0.7689,0.8556,0.8000,20,0.8500,0.3000
2026-01-28T05:30:00,,60.6808,536.68,18.0924,23,33,0.7866,0.8346,0.8000,20,0.8500,0.3000
2026-01-28T06:00:00,,95.7729,528.98,28.1453,34,49,0.8278,0.8319,0.8000,20,0.8500,0.3000
2026-01-28T06:30:00,,121.7609,523.64,35.4217,42,61,0.8434,0.8393,0.8000,20,0.8500,0.3000
2026-01-28T07:00:00,,178.2718,519.57,51.4578,61,88,0.8436,0.9054,0.8000,20,0.8500,0.3000
2026-01-28T07:30:00,,216.8549,520.58,62.7169,74,106,0.8475,0.9265,0.8000,20,0.8500,0.3000
2026-01-28T08:00:00,,251.6673,511.52,71.5177,85,122,0.8414,0.9522,0.8000,20,0.8500,0.3000
2026-01-28T08:30:00,,278.3118,514.51,79.5517,94,135,0.8463,0.9565,0.8000,20,0.8500,0.3000
2026-01-28T09:00:00,,295.4821,518.18,85.0623,101,145,0.8422,0.9671,0.8000,20,0.8500,0.3000
2026-01-28T09:30:00,,302.0671,520.05,87.2719,103,148,0.8473,0.9637,0.8000,20,0.8500,0.3000
2026-01-28T10:00:00,,302.0671,521.81,87.5678,104,149,0.8420,0.9695,0.8000,20,0.8500,0.3000
2026-01-28T10:30:00,,302.0671,522.91,87.7514,104,149,0.8438,0.9679,0.8000,20,0.8500,0.3000
2026-01-28T11:00:00,,301.4697,522.80,87.5610,104,149,0.8419,0.9695,0.8000,20,0.8500,0.3000
2026-01-28T11:30:00,,301.4697,523.23,87.6325,104,149,0.8426,0.9689,0.8000,20,0.8500,0.3000
2026-01-28T12:00:00,,291.8576,522.59,84.7339,100,143,0.8473,0.9608,0.8000,20,0.8500,0.3000
2026-01-28T12:30:00,,284.2441,525.07,82.9160,98,140,0.8461,0.9602,0.8000,20,0.8500,0.3000
2026-01-28T13:00:00,,284.2441,524.91,82.8907,98,140,0.8458,0.9605,0.8000,20,0.8500,0.3000
2026-01-28T13:30:00,,284.2441,525.27,82.9464,98,140,0.8464,0.9599,0.8000,20,0.8500,0.3000
2026-01-28T14:00:00,,284.2441,523.02,82.5917,98,140,0.8428,0.9638,0.8000,20,0.8500,0.3000
2026-01-28T14:30:00,,273.7008,525.01,79.8308,94,135,0.8493,0.9524,0.8000,20,0.8500,0.3000
2026-01-28T15:00:00,,266.5397,526.36,77.9417,92,132,0.8472,0.9527,0.8000,20,0.8500,0.3000
2026-01-28T15:30:00,,256.4470,528.03,75.2285,89,128,0.8453,0.9515,0.8000,20,0.8500,0.3000
2026-01-28T16:00:00,,243.9530,528.15,71.5804,85,122,0.8421,0.9505,0.8000,20,0.8500,0.3000
2026-01-28T16:30:00,,231.6162,529.49,68.1321,81,116,0.8411,0.9465,0.8000,20,0.8500,0.3000
2026-01-28T17:00:00,,220.3195,528.40,64.6762,77,110,0.8400,0.9423,0.8000,20,0.8500,0.3000
2026-01-28T17:30:00,,220.4727,528.35,64.7153,77,110,0.8405,0.9416,0.8000,20,0.8500,0.3000
2026-01-28T18:00:00,,214.2922,528.94,62.9712,75,108,0.8396,0.9396,0.8000,20,0.8500,0.3000
2026-01-28T18:30:00,,195.2590,534.07,57.9345,69,99,0.8396,0.9287,0.8000,20,0.8500,0.3000
2026-01-28T19:00:00,,195.4902,535.61,58.1704,69,99,0.8430,0.9233,0.8000,20,0.8500,0.3000
2026-01-28T19:30:00,,195.5682,537.12,58.3572,69,99,0.8458,0.9187,0.8000,20,0.8500,0.3000
2026-01-28T20:00:00,,195.1615,539.89,58.5366,69,99,0.8484,0.9141,0.8000,20,0.8500,0.3000
2026-01-28T20:30:00,,195.1615,539.97,58.5449,69,99,0.8485,0.9138,0.8000,20,0.8500,0.3000
2026-01-28T21:00:00,,195.1615,541.37,58.6972,70,100,0.8385,0.9319,0.8000,20,0.8500,0.3000
2026-01-28T21:30:00,,195.6379,542.55,58.9680,70,100,0.8424,0.9259,0.8000,20,0.8500,0.3000
2026-01-28T22:00:00,,195.6379,549.45,59.7186,71,102,0.8411,0.9294,0.8000,20,0.8500,0.3000
2026-01-28T22:30:00,,194.0794,552.68,59.5913,71,102,0.8393,0.9320,0.8000,20,0.8500,0.3000
2026-01-28T23:00:00,,179.2012,554.53,55.2066,65,93,0.8493,0.9023,0.8000,20,0.8500,0.3000
2026-01-28T23:30:00,,161.3661,557.29,49.9595,59,85,0.8468,0.8915,0.8000,20,0.8500,0.3000
2026-01-29T00:00:00,,159.3329,558.00,49.3936,59,85,0.8372,0.9092,0.8000,20,0.8500,0.3000
2026-01-29T00:30:00,,132.8365,558.54,41.2191,49,70,0.8412,0.8707,0.8000,20,0.8500,0.3000
2026-01-29T01:00:00,,109.3136,560.14,34.0170,41,59,0.8297,0.8619,0.8000,20,0.8500,0.3000
2026-01-29T01:30:00,,80.6756,559.95,25.0969,31,45,0.8096,0.8490,0.8000,20,0.8500,0.3000
2026-01-29T02:00:00,,65.1416,560.59,20.2878,25,36,0.8115,0.8016,0.8000,20,0.8500,0.3000
2026-01-29T02:30:00,,57.0768,558.79,17.7189,23,33,0.7704,0.8608,0.8000,20,0.8500,0.3000
2026-01-29T03:00:00,,54.5243,557.34,16.8826,22,32,0.7674,0.8573,0.8000,20,0.8500,0.3000
2026-01-29T03:30:00,,52.9764,554.64,16.3238,21,31,0.7773,0.8320,0.8000,20,0.8500,0.3000
2026-01-29T04:00:00,,52.9764,552.22,16.2525,21,31,0.7739,0.8380,0.8000,20,0.8500,0.3000
2026-01-29T04:30:00,,52.9764,550.21,16.1934,21,31,0.7711,0.8428,0.8000,20,0.8500,0.3000
2026-01-29T05:00:00,,54.2993,541.65,16.3396,21,31,0.7781,0.8314,0.8000,20,0.8500,0.3000
2026-01-29T05:30:00,,62.5029,536.68,18.6357,24,35,0.7765,0.8601,0.8000,20,0.8500,0.3000
2026-01-29T06:00:00,,88.2680,528.98,25.9398,32,46,0.8106,0.8549,0.8000,20,0.8500,0.3000
2026-01-29T06:30:00,,120.1040,523.64,34.9396,42,61,0.8319,0.8643,0.8000,20,0.8500,0.3000
2026-01-29T07:00:00,,168.9041,519.57,48.7538,58,83,0.8406,0.9029,0.8000,20,0.8500,0.3000
2026-01-29T07:30:00,,205.9000,520.58,59.5486,71,102,0.8387,0.9345,0.8000,20,0.8500,0.3000
2026-01-29T08:00:00,,247.4559,511.52,70.3209,83,119,0.8472,0.9420,0.8000,20,0.8500,0.3000
2026-01-29T08:30:00,,271.5913,514.51,77.6307,92,132,0.8438,0.9572,0.8000,20,0.8500,0.3000
2026-01-29T09:00:00,,294.6641,518.18,84.8268,100,143,0.8483,0.9600,0.8000,20,0.8500,0.3000
2026-01-29T09:30:00,,302.0099,520.05,87.2553,103,148,0.8471,0.9638,0.8000,20,0.8500,0.3000
2026-01-29T10:00:00,,302.0099,521.81,87.5513,104,149,0.8418,0.9697,0.8000,20,0.8500,0.3000
2026-01-29T10:30:00,,302.0099,522.91,87.7348,104,149,0.8436,0.9680,0.8000,20,0.8500,0.3000
2026-01-29T11:00:00,,301.4125,522.80,87.5444,103,148,0.8499,0.9607,0.8000,20,0.8500,0.3000
2026-01-29T11:30:00,,301.4125,523.23,87.6159,104,149,0.8425,0.9690,0.8000,20,0.8500,0.3000
2026-01-29T12:00:00,,291.0396,522.59,84.4964,100,143,0.8450,0.9634,0.8000,20,0.8500,0.3000
2026-01-29T12:30:00,,284.1869,525.07,82.8993,98,140,0.8459,0.9604,0.8000,20,0.8500,0.3000
2026-01-29T13:00:00,,284.1869,524.91,82.8740,98,140,0.8457,0.9607,0.8000,20,0.8500,0.3000
2026-01-29T13:30:00,,284.1869,525.27,82.9297,98,140,0.8462,0.9601,0.8000,20,0.8500,0.3000
2026-01-29T14:00:00,,284.1869,523.02,82.5751,98,140,0.8426,0.9640,0.8000,20,0.8500,0.3000
2026-01-29T14:30:00,,269.0108,525.01,78.4628,93,133,0.8437,0.9580,0.8000,20,0.8500,0.3000
2026-01-29T15:00:00,,266.4825,526.36,77.9250,92,132,0.8470,0.9529,0.8000,20,0.8500,0.3000
2026-01-29T15:30:00,,256.3898,528.03,75.2117,89,128,0.8451,0.9518,0.8000,20,0.8500,0.3000
2026-01-29T16:00:00,,244.9979,528.15,71.8870,85,122,0.8457,0.9459,0.8000,20,0.8500,0.3000
2026-01-29T16:30:00,,231.5590,529.49,68.1153,81,116,0.8409,0.9467,0.8000,20,0.8500,0.3000
2026-01-29T17:00:00,,220.2623,528.40,64.6595,77,110,0.8397,0.9426,0.8000,20,0.8500,0.3000
2026-01-29T17:30:00,,220.4156,528.35,64.6985,77,110,0.8402,0.9419,0.8000,20,0.8500,0.3000
2026-01-29T18:00:00,,214.2350,528.94,62.9543,75,108,0.8394,0.9399,0.8000,20,0.8500,0.3000
2026-01-29T18:30:00,,195.6782,534.07,58.0589,69,99,0.8414,0.9260,0.8000,20,0.8500,0.3000
2026-01-29T19:00:00,,195.4330,535.61,58.1533,69,99,0.8428,0.9237,0.8000,20,0.8500,0.3000
2026-01-29T19:30:00,,195.5110,537.12,58.3401,69,99,0.8455,0.9191,0.8000,20,0.8500,0.3000
2026-01-29T20:00:00,,195.5807,539.89,58.6623,70,100,0.8380,0.9327,0.8000,20,0.8500,0.3000
2026-01-29T20:30:00,,195.5807,539.97,58.6707,70,100,0.8382,0.9325,0.8000,20,0.8500,0.3000
2026-01-29T21:00:00,,195.5807,541.37,58.8232,70,100,0.8403,0.9292,0.8000,20,0.8500,0.3000
2026-01-29T21:30:00,,195.5807,542.55,58.9507,70,100,0.8422,0.9263,0.8000,20,0.8500,0.3000
2026-01-29T22:00:00,,195.5807,549.45,59.7012,71,102,0.8409,0.9298,0.8000,20,0.8500,0.3000
2026-01-29T22:30:00,,194.0222,552.68,59.5737,71,102,0.8391,0.9323,0.8000,20,0.8500,0.3000
2026-01-29T23:00:00,,179.1440,554.53,55.1890,65,93,0.8491,0.9028,0.8000,20,0.8500,0.3000
2026-01-29T23:30:00,,161.3089,557.29,49.9418,59,85,0.8465,0.8921,0.8000,20,0.8500,0.3000
2026-01-30T00:00:00,,160.6886,558.00,49.8139,59,85,0.8443,0.8962,0.8000,20,0.8500,0.3000
2026-01-30T00:30:00,,120.1318,558.54,37.2768,44,63,0.8472,0.8369,0.8000,20,0.8500,0.3000
2026-01-30T01:00:00,,108.7550,560.14,33.8432,40,58,0.8461,0.8203,0.8000,20,0.8500,0.3000
2026-01-30T01:30:00,,78.6427,559.95,24.4645,30,43,0.8155,0.8309,0.8000,20,0.8500,0.3000
2026-01-30T02:00:00,,69.8260,560.59,21.7467,27,39,0.8054,0.8299,0.8000,20,0.8500,0.3000
2026-01-30T02:30:00,,59.6326,558.79,18.5123,24,35,0.7713,0.8671,0.8000,20,0.8500,0.3000
2026-01-30T03:00:00,,57.2045,557.34,17.7125,23,33,0.7701,0.8613,0.8000,20,0.8500,0.3000
2026-01-30T03:30:00,,54.0676,554.64,16.6601,21,31,0.7933,0.8023,0.8000,20,0.8500,0.3000
2026-01-30T04:00:00,,54.0676,552.22,16.5872,21,31,0.7899,0.8092,0.8000,20,0.8500,0.3000
2026-01-30T04:30:00,,54.0676,550.21,16.5270,21,31,0.7870,0.8147,0.8000,20,0.8500,0.3000
2026-01-30T05:00:00,,56.5530,541.65,17.0178,22,32,0.7735,0.8482,0.8000,20,0.8500,0.3000
2026-01-30T05:30:00,,59.8839,536.68,17.8548,23,33,0.7763,0.8524,0.8000,20,0.8500,0.3000
2026-01-30T06:00:00,,86.8547,528.98,25.5245,31,45,0.8234,0.8228,0.8000,20,0.8500,0.3000
2026-01-30T06:30:00,,135.6786,523.64,39.4705,47,68,0.8398,0.8685,0.8000,20,0.8500,0.3000
2026-01-30T07:00:00,,171.3910,519.57,49.4716,59,85,0.8385,0.9092,0.8000,20,0.8500,0.3000
2026-01-30T07:30:00,,207.1156,520.58,59.9002,71,102,0.8437,0.9271,0.8000,20,0.8500,0.3000
